date,symbol,open,high,low,close,volume,quote_volume
2019-11-29,VIRT,12.636,13.011,12.589,12.98,463600,6017528.0
2019-12-02,VIRT,12.996,12.996,12.749,12.824,387300,4966735.2
2019-12-03,VIRT,12.871,13.129,12.788,13.097,1131400,14817945.8
2019-12-04,VIRT,13.097,13.246,12.91,12.925,728300,9413277.5
2019-12-05,VIRT,12.91,13.152,12.835,13.144,593400,7799649.6
2019-12-06,VIRT,13.144,13.363,12.941,13.011,719400,9360113.4
2019-12-09,VIRT,13.035,13.113,12.667,12.949,960700,12440104.3
2019-12-10,VIRT,12.964,13.168,12.855,13.136,540000,7093440.0
2019-12-11,VIRT,13.121,13.176,12.792,12.808,662000,8478896.0
2019-12-12,VIRT,12.847,13.211,12.792,13.152,759100,9983683.2
2019-12-13,VIRT,13.105,13.285,12.597,12.738,1366200,17402655.6
2019-12-16,VIRT,12.792,12.996,12.55,12.605,1540600,19419263.0
2019-12-17,VIRT,12.628,12.953,12.55,12.917,1373600,17742791.2
2019-12-18,VIRT,12.957,13.16,12.472,12.511,1174500,14694169.5
2019-12-19,VIRT,12.55,12.878,12.519,12.878,1312100,16897223.8
2019-12-20,VIRT,12.902,13.129,12.839,13.058,1863500,24333583.0
2019-12-23,VIRT,13.05,13.129,12.581,12.644,859700,10870046.8
2019-12-24,VIRT,12.659,12.706,12.464,12.503,388800,4861166.4
2019-12-26,VIRT,12.542,12.659,12.472,12.573,432800,5441594.4
2019-12-27,VIRT,12.558,12.581,12.378,12.495,721100,9010144.5
2019-12-30,VIRT,12.511,12.558,12.268,12.362,989600,12233435.2
2019-12-31,VIRT,12.362,12.628,12.335,12.503,891500,11146424.5
2020-01-02,VIRT,12.534,12.781,12.448,12.73,739000,9407470.0
2020-01-03,VIRT,12.753,13.035,12.753,13.027,1092200,14228089.4
2020-01-06,VIRT,12.644,12.745,12.315,12.62,2298900,29012118.0
2020-01-07,VIRT,12.824,13.019,12.378,12.581,1360500,17116450.5
2020-01-08,VIRT,12.62,12.8,12.542,12.597,680100,8567219.7
2020-01-09,VIRT,12.62,12.683,12.175,12.386,1387700,17188052.2
2020-01-10,VIRT,12.37,12.37,11.791,11.901,1416200,16854196.2
2020-01-13,VIRT,11.924,12.222,11.831,11.995,1046500,12552767.5
2020-01-14,VIRT,12.042,12.198,11.87,12.003,1180500,14169541.5
2020-01-15,VIRT,11.956,12.12,11.87,12.073,851300,10277744.9
2020-01-16,VIRT,12.12,12.3,12.089,12.182,682600,8315433.2
2020-01-17,VIRT,12.206,12.276,11.979,12.081,996300,12036300.3
2020-01-21,VIRT,12.417,12.722,12.128,12.503,1964700,24564644.1
2020-01-22,VIRT,12.487,12.636,11.932,11.956,1171800,14010040.8
2020-01-23,VIRT,11.94,12.12,11.682,11.878,1309600,15555428.8
2020-01-24,VIRT,11.854,12.159,11.831,12.003,1612600,19356037.8
2020-01-27,VIRT,12.167,12.558,12.167,12.456,1446200,18013867.2
2020-01-28,VIRT,12.44,12.534,12.159,12.362,1529000,18901498.0
2020-01-29,VIRT,12.362,12.44,12.253,12.261,807600,9901983.6
2020-01-30,VIRT,12.229,12.605,12.167,12.589,1179800,14852502.2
2020-01-31,VIRT,12.691,13.136,12.611,13.05,1737900,22679595.0
2020-02-03,VIRT,13.027,13.097,12.62,12.847,1540400,19789518.8
2020-02-04,VIRT,13.41,13.84,13.316,13.48,1957500,26387100.0
2020-02-05,VIRT,13.512,13.809,13.465,13.566,1026400,13924142.4
2020-02-06,VIRT,13.613,13.676,13.027,13.058,1104400,14421255.2
2020-02-07,VIRT,13.105,13.527,13.082,13.152,847600,11147635.2
2020-02-10,VIRT,13.176,13.355,12.941,13.144,1268500,16673164.0
2020-02-11,VIRT,13.144,14.004,13.074,13.598,1641000,22314318.0
2020-02-12,VIRT,13.762,13.985,13.699,13.864,1020400,14146825.6
2020-02-13,VIRT,13.879,14.04,13.66,13.903,780200,10847120.6
2020-02-14,VIRT,13.864,13.895,13.637,13.746,756000,10391976.0
2020-02-18,VIRT,13.699,13.965,13.606,13.95,510800,7125660.0
2020-02-19,VIRT,13.918,13.955,13.738,13.871,870600,12076092.6
2020-02-20,VIRT,13.879,14.114,13.819,13.934,945600,13175990.4
2020-02-21,VIRT,13.887,14.442,13.817,14.301,866700,12394676.7
2020-02-24,VIRT,14.497,15.013,14.466,14.591,1534200,22385512.2
2020-02-25,VIRT,14.591,14.646,14.294,14.442,1052800,15204537.6
2020-02-26,VIRT,14.419,14.864,14.364,14.833,1264700,18759295.1
2020-02-27,VIRT,14.849,15.083,14.591,14.614,1490400,21780705.6
2020-02-28,VIRT,14.725,15.05,14.456,14.899,1528600,22774611.4
2020-03-02,VIRT,15.327,15.668,15.113,15.581,1790600,27899338.6
2020-03-03,VIRT,15.533,16.325,15.311,16.262,2002200,32559776.4
2020-03-04,VIRT,16.0,17.371,16.0,17.315,2404600,41635649.0
2020-03-05,VIRT,17.149,18.638,17.014,18.511,2201700,40755668.7
2020-03-06,VIRT,18.892,19.525,18.191,18.575,2761900,51302292.5
2020-03-09,VIRT,19.541,21.046,18.48,18.947,2269800,43005900.6
2020-03-10,VIRT,19.137,19.583,18.266,18.804,2018600,37957754.4
2020-03-11,VIRT,18.702,19.533,18.702,19.129,1886400,36084945.6
2020-03-12,VIRT,19.01,19.557,17.03,17.941,2771900,49730657.9
2020-03-13,VIRT,18.234,18.369,16.341,16.967,2650300,44967640.1
2020-03-16,VIRT,16.634,17.41,16.198,16.492,2368100,39054705.2
2020-03-17,VIRT,16.595,17.331,14.876,15.985,3111200,49732532.0
2020-03-18,VIRT,16.143,16.191,13.703,14.979,2585300,38725208.7
2020-03-19,VIRT,14.987,16.404,13.787,16.381,1961800,32136245.8
2020-03-20,VIRT,17.981,17.989,15.949,16.642,2509800,41768091.6
2020-03-23,VIRT,16.539,17.101,15.501,16.191,1591900,25774452.9
2020-03-24,VIRT,16.602,17.363,15.842,16.507,1783900,29446837.3
2020-03-25,VIRT,16.547,17.696,16.444,16.761,1575000,26398575.0
2020-03-26,VIRT,16.959,18.218,16.69,18.02,1499500,27020990.0
2020-03-27,VIRT,18.226,18.226,17.45,17.901,1279300,22900749.3
2020-03-30,VIRT,18.084,18.21,16.991,17.038,1782100,30363419.8
2020-03-31,VIRT,17.03,17.236,16.119,16.492,2023700,33374860.4
2020-04-01,VIRT,16.246,17.395,16.048,16.816,1208000,20313728.0
2020-04-02,VIRT,16.832,17.046,16.238,16.967,1746400,29631168.8
2020-04-03,VIRT,16.951,18.159,16.814,18.052,1457100,26303569.2
2020-04-06,VIRT,18.147,18.876,18.147,18.844,1464900,27604575.6
2020-04-07,VIRT,18.907,19.24,18.385,18.44,1052900,19415476.0
2020-04-08,VIRT,18.416,19.01,18.416,18.828,705600,13285036.8
2020-04-09,VIRT,18.907,19.094,18.571,18.987,1273300,24176147.1
2020-04-13,VIRT,19.026,19.383,18.805,19.224,1125100,21628922.4
2020-04-14,VIRT,19.399,19.668,19.05,19.612,891000,17474292.0
2020-04-15,VIRT,19.28,19.478,18.829,19.129,1199400,22943322.6
2020-04-16,VIRT,18.757,19.319,18.757,19.193,1020500,19586456.5
2020-04-17,VIRT,19.303,19.391,18.678,18.82,901100,16958702.0
2020-04-20,VIRT,18.63,19.24,18.622,18.749,899300,16860975.7
2020-04-21,VIRT,18.559,19.153,18.416,19.082,763900,14576739.8
2020-04-22,VIRT,19.256,19.351,18.892,18.939,508100,9622905.9
2020-04-23,VIRT,18.907,19.113,18.654,18.987,731800,13894686.6
2020-04-24,VIRT,19.074,19.343,18.812,19.208,622200,11951217.6
2020-04-27,VIRT,19.28,20.492,19.248,20.317,1002100,20359665.7
2020-04-28,VIRT,20.278,20.468,19.335,19.367,913400,17689817.8
